TargetName	GenomeBuild	Run 3 Group 3 19_05_2023 | 001 | Full ROI	Run 3 Group 3 19_05_2023 | 002 | Full ROI	Run 3 Group 3 19_05_2023 | 003 | Full ROI	Run 3 Group 3 19_05_2023 | 004 | Full ROI	Run 3 Group 3 19_05_2023 | 005 | Full ROI	Run 3 Group 3 19_05_2023 | 006 | Full ROI	Run 3 Group 3 19_05_2023 | 007 | Full ROI	Run 3 Group 3 19_05_2023 | 008 | Full ROI	Run 3 Group 3 19_05_2023 | 009 | Full ROI	Run 3 Group 3 19_05_2023 | 010 | Full ROI	Run 3 Group 3 19_05_2023 | 011 | Full ROI	Run 3 Group 3 19_05_2023 | 012 | Full ROI	Run 3 Group 3 19_05_2023 | 013 | Full ROI	Run 3 Group 3 19_05_2023 | 014 | Full ROI	Run 3 Group 3 19_05_2023 | 015 | Full ROI	Run 3 Group 3 19_05_2023 | 016 | Full ROI	Run 3 Group 3 19_05_2023 | 017 | Full ROI	Run 3 Group 3 19_05_2023 | 018 | Full ROI	Run 3 Group 3 19_05_2023 | 019 | Full ROI	Run 3 Group 3 19_05_2023 | 020 | Full ROI	Run 3 Group 3 19_05_2023 | 021 | Full ROI	Run 3 Group 3 19_05_2023 | 022 | Full ROI	Run 3 Group 3 19_05_2023 | 023 | Full ROI	Run 3 Group 3 19_05_2023 | 024 | Full ROI	Run 3 Group 3 19_05_2023 | 025 | Full ROI	Run 3 Group 3 19_05_2023 | 026 | Full ROI	Run 3 Group 3 19_05_2023 | 027 | Full ROI	Run 3 Group 3 19_05_2023 | 028 | Full ROI	C088 and PDC68 | 001 | Full ROI	C088 and PDC68 | 002 | Full ROI	C088 and PDC68 | 003 | Full ROI	C088 and PDC68 | 004 | Full ROI	C088 and PDC68 | 005 | Full ROI	C088 and PDC68 | 006 | Full ROI	C088 and PDC68 | 007 | Full ROI	C088 and PDC68 | 008 | Full ROI	C088 and PDC68 | 009 | Full ROI	C088 and PDC68 | 010 | Full ROI	C088 and PDC68 | 011 | Full ROI	C088 and PDC68 | 012 | Full ROI	C088 and PDC68 | 013 | Full ROI	C088 and PDC68 | 014 | Full ROI	C088 and PDC68 | 015 | Full ROI	C088 and PDC68 | 016 | Full ROI	C088 and PDC68 | 017 | Full ROI	C088 and PDC68 | 018 | Full ROI	C088 and PDC68 | 019 | Full ROI	C088 and PDC68 | 020 | Full ROI	C088 and PDC68 | 021 | Full ROI	C088 and PDC68 | 022 | Full ROI	C088 and PDC68 | 023 | Full ROI	C088 and PDC68 | 024 | Full ROI	C088 and PDC68 | 025 | Full ROI	C088 and PDC68 | 026 | Full ROI	C088 and PDC68 | 027 | Full ROI	C088 and PDC68 | 028 | Full ROI	Slide 8 PDC05 and C041 group A | 001 | Full ROI	Slide 8 PDC05 and C041 group A | 002 | Full ROI	Slide 8 PDC05 and C041 group A | 003 | Full ROI	Slide 8 PDC05 and C041 group A | 004 | Full ROI	Slide 8 PDC05 and C041 group A | 005 | Full ROI	Slide 8 PDC05 and C041 group A | 006 | Full ROI	Slide 8 PDC05 and C041 group A | 007 | Full ROI	Slide 8 PDC05 and C041 group A | 008 | Full ROI	Slide 8 PDC05 and C041 group A | 009 | Full ROI	Slide 8 PDC05 and C041 group A | 010 | Full ROI	Slide 8 PDC05 and C041 group A | 011 | Full ROI	Slide 8 PDC05 and C041 group A | 012 | Full ROI	Slide 8 PDC05 and C041 group A | 013 | Full ROI	Slide 8 PDC05 and C041 group A | 014 | Full ROI	Slide 8 PDC05 and C041 group A | 015 | Full ROI	Slide 8 PDC05 and C041 group A | 016 | Full ROI	Slide 8 PDC05 and C041 group A | 017 | Full ROI	Slide 7 PDC84 and PDC59 group B | 001 | Full ROI	Slide 7 PDC84 and PDC59 group B | 002 | Full ROI	Slide 7 PDC84 and PDC59 group B | 003 | Full ROI	Slide 7 PDC84 and PDC59 group B | 004 | Full ROI	Slide 7 PDC84 and PDC59 group B | 005 | Full ROI	Slide 7 PDC84 and PDC59 group B | 006 | Full ROI	Slide 7 PDC84 and PDC59 group B | 007 | Full ROI	Slide 7 PDC84 and PDC59 group B | 008 | Full ROI	Slide 7 PDC84 and PDC59 group B | 009 | Full ROI	Slide 7 PDC84 and PDC59 group B | 010 | Full ROI	Slide 7 PDC84 and PDC59 group B | 011 | Full ROI	Slide 7 PDC84 and PDC59 group B | 012 | Full ROI	Slide 7 PDC84 and PDC59 group B | 013 | Full ROI	Slide 7 PDC84 and PDC59 group B | 014 | Full ROI	Slide 7 PDC84 and PDC59 group B | 015 | Full ROI	Slide 7 PDC84 and PDC59 group B | 016 | Full ROI	Slide 7 PDC84 and PDC59 group B | 017 | Full ROI	Slide 7 PDC84 and PDC59 group B | 018 | Full ROI	Slide 7 PDC84 and PDC59 group B | 019 | Full ROI	Slide 7 PDC84 and PDC59 group B | 020 | Full ROI	Slide 7 PDC84 and PDC59 group B | 021 | Full ROI	Slide 7 PDC84 and PDC59 group B | 022 | Full ROI
C21orf58	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	6	2	1	3	4	1	5	5	3	4	1	1	1	1	1	5	5	6	4	1	3	2	1	1	1	1	8	2	2	2	3	2	9	8	3	14	4	4	4	6	6	3	6	4	2	5	3	2	12	12	1	1	1	2
WNT8B	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	4	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	3	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2
FAF2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	4	2	1	3	4	3	1	1	3	1	2	2	2	1	1	6	3	1	1	1	1	1	1	8	2	6	2	1	1	4	11	1	5	4	2	1	6	2	3	3	1	1	1	3	1	2	2	1	1	2	1
IQCA1L	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	1	1	3	1	2	1	1	5	2	1	4	5	1	1	1	3	4	1	1	1	1	2	1	1	1	1	2	6	1	1	9	3	2	2	4	1	5	2	1	1	1	1	2	1	1	1	1	1	3
NXPE4	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	3	1	1	2	1	2	10	1	1	5	3	1	1	5	1	3	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	5	1	11	6	3	4	3	5	4	2	1	1	1	1	1	2	1	1	1	1	1
TMEM170A	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1	3	1	1	4	1	2	1	2	1	1	1	1	1	7	1	1	2	8	3	1	1	1	1	3	1	2	4	2	1	4	10	1	2	5	2	3	7	3	1	2	1	1	1	2	1	6	4	1	1	1	4
NDUFA12	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	2	1	1	1	1	2	1	2	1	3	1	1	3	2	1	1	2	1	1	1	1	1	1	19	3	4	5	4	1	4	2	1	1	5	1	3	3	3	2	3	1	1	1	1	1	2	1	2	1	1	1
DEGS2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	5	3	1	2	4	3	3	3	1	1	2	1	1	2	1	1	1	1	1	3	1	1	1	1	3	1	6	2	1	2	2	1	2	2	1	1	1	1	2	2	5	1	1	2	1	1	2	2	1	1	1	1
LCE4A	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	1	1	3	1	1	5	3	1	1	1	2	2	1	1	6	1	1	1	1	1	1	1	3	1	1	2	3	2	2	1	1	5	5	1	3	4	1	4	3	1	1	1	1	1	2	4	1	1	2	3
NIPSNAP1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	3	2	1	1	3	2	4	1	2	2	1	1	1	1	1	3	4	2	1	2	1	2	1	1	1	1	9	4	9	1	1	1	6	4	2	4	5	2	5	4	1	2	3	1	2	2	1	1	3	4	1	1	2	1
MAD2L1BP	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	1	1	1	1	2	3	3	1	3	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	3	2	2	11	1	1	5	3	1	4	2	3	2	4	6	2	8	2	4	1	1	1	1	3	1	1	1	1
OCIAD1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11	10	5	1	5	2	2	2	2	5	5	2	4	4	2	7	2	6	5	4	3	6	8	1	1	1	1	23	10	22	9	2	4	8	6	3	10	10	8	10	4	3	3	2	4	2	1	1	3	1	7	2	2	1	1
DNLZ	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	7	1	1	5	1	1	1	3	1	2	1	1	2	2	3	2	2	1	2	1	1	1	1	4	1	3	3	1	1	1	4	1	5	7	3	2	8	4	1	2	1	2	1	1	1	1	3	1	1	1	1
ST8SIA5	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	2	4	1	1	3	4	2	2	3	3	4	1	3	2	3	1	4	2	2	4	4	1	1	1	1	1	15	7	12	8	3	1	6	3	4	10	4	2	6	4	2	5	3	1	1	1	1	1	2	1	2	1	2	1
CLPX	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	1	3	1	5	1	2	5	2	2	1	1	1	3	1	1	2	2	3	3	4	1	2	1	1	1	1	8	1	3	1	3	1	5	3	1	4	3	1	5	3	3	2	4	1	1	1	4	1	2	4	1	1	1	1
TEX45	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	1	1	2	1	1	3	1	1	5	1	1	2	2	1	2	3	1	1	1	1	2	1	1	1	1	5	1	2	3	1	1	5	2	1	2	2	1	3	4	2	2	1	1	3	1	1	1	3	1	1	1	1	1
WNK2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	3	4	2	4	3	1	4	1	1	1	3	1	3	2	5	1	6	2	1	1	1	1	1	14	2	3	2	1	3	2	3	2	7	4	3	4	3	1	2	6	1	1	1	1	1	1	1	1	2	1	1
BCS1L	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	5	1	1	3	1	2	3	1	1	4	2	1	1	1	1	3	3	1	1	1	2	2	1	1	1	1	3	1	7	6	1	1	5	3	1	4	6	2	1	3	1	4	3	1	2	1	1	2	1	2	1	1	1	1
GPC5	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	2	1	2	1	1	3	2	3	4	2	1	1	1	4	1	3	6	1	1	3	2	1	1	1	1	3	3	5	5	1	2	1	1	1	1	3	1	3	1	3	4	2	1	1	2	1	2	1	1	1	1	1	1
LZTS1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	4	2	1	2	1	2	4	3	1	2	1	2	3	1	1	2	4	3	1	4	2	1	1	1	1	1	4	3	2	3	1	1	1	1	2	4	3	2	3	6	3	2	4	1	1	2	3	1	3	1	1	1	1	3
DBX1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	3	1	1	3	2	1	5	4	1	1	4	1	1	3	1	1	1	4	1	1	2	1	1	1	1	1	4	2	2	4	2	2	4	3	4	4	6	2	5	2	2	7	5	1	2	1	1	1	3	6	1	1	4	1
DUSP10	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	7	1	1	1	1	1	5	3	3	4	2	1	4	1	3	2	4	2	2	4	4	3	1	1	1	1	6	1	1	2	2	1	5	3	3	2	2	3	3	4	1	1	3	1	1	1	4	3	1	8	1	1	6	1
GOSR1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	6	1	1	1	1	1	6	2	3	1	2	1	1	2	2	1	4	3	2	1	1	2	1	1	1	1	7	2	6	6	3	1	7	4	5	5	2	1	2	2	1	4	4	1	1	3	1	4	4	3	3	1	1	2
BIRC6	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	3	1	3	1	1	1	2	3	2	4	1	1	1	4	2	2	1	1	4	1	1	1	1	6	1	1	1	2	1	2	2	1	7	3	1	5	3	1	1	1	1	2	1	1	1	1	2	1	1	1	1
HEPH	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	4	1	1	6	1	3	7	3	4	2	1	1	4	2	1	2	1	2	2	1	1	1	1	3	1	2	2	1	1	4	2	1	5	6	2	3	4	1	3	2	1	1	2	1	1	2	3	1	2	1	1
GGACT	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	5	1	1	1	6	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	4	3	1	1	1	2	1	1	2	2	1	1	2	1	6	1	1	1	1	1	2	1	1	1	2	1
DLL1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	1	1	1	1	3	2	1	4	2	1	4	1	1	1	4	3	1	1	1	3	1	1	1	1	4	2	5	3	1	1	1	4	1	6	2	3	2	3	1	7	4	2	5	2	2	1	2	1	1	1	1	1
ZC3HAV1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1	1	2	4	3	1	1	1	7	2	1	1	1	1	1	1	1	1	2	1	2	5	1	1	2	3	1	1	2	1	3	3	2	5	2	1	1	2	1	1	1	1	1	1	1	1
SGCA	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	4	3	1	5	1	6	3	9	4	2	2	1	1	4	1	2	3	3	3	2	2	1	1	1	1	1	3	3	1	6	1	4	10	4	3	7	1	4	1	4	3	5	4	1	1	1	1	2	1	1	1	2	1	1
MFSD10	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	5	1	1	2	2	1	5	2	1	1	2	1	2	1	1	1	1	1	2	1	3	4	1	1	1	1	2	1	3	2	1	1	1	2	1	3	2	1	1	2	3	1	6	2	1	1	1	1	1	1	1	2	1	1
TSR3	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	4	1	1	2	1	1	4	2	1	1	3	2	1	1	3	1	7	2	2	5	6	4	1	1	1	1	11	5	10	6	3	1	7	4	3	8	10	4	4	1	5	4	1	1	2	1	5	1	2	2	1	1	1	3
ENPP4	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	2	1	4	1	1	2	3	3	3	2	2	1	3	1	3	2	1	1	2	4	1	1	1	1	1	5	4	8	8	4	3	5	2	1	3	7	1	3	6	1	4	2	1	3	1	2	1	1	1	1	1	1	1
GZMM	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	5	2	2	4	1	1	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	3	1	1	2	1	5	5	1	1	1	1	1	1	1	1	1	1	1
RRP1B	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	2	3	1	2	1	1	1	1	2	3	1	1	1	2	1	2	3	2	1	2	3	3	1	1	1	1	5	2	2	2	1	1	1	2	1	3	3	1	2	5	1	2	4	1	1	2	1	1	2	1	1	1	1	2
DRD3	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	7	1	1	1	1	1	2	2	1	1	1	3	4	2	1	3	1	2	1	1	4	5	1	1	1	1	6	1	7	2	1	1	3	4	1	7	4	1	2	1	4	4	9	2	1	1	2	3	1	3	1	2	1	2
CCDC194	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	2	1	1	1	1	1	1	3	1	4	1	2	3	2	2	2	3	1	1	3	1	2	1	1	1	1	5	2	1	4	3	2	3	6	2	1	3	2	2	6	1	1	2	1	1	1	2	3	2	1	1	1	1	1
H3-3A	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	14	3	5	4	5	1	5	6	5	6	3	1	5	5	3	7	1	6	1	5	4	2	1	1	1	1	24	10	19	16	11	9	9	15	5	11	6	8	7	9	2	9	5	4	1	1	1	1	1	5	2	1	1	2
NFATC2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	3	1	1	2	1	1	3	2	1	1	2	1	4	1	1	1	3	2	1	1	3	3	1	1	1	1	3	1	4	2	3	2	5	3	3	7	6	3	1	5	2	1	4	1	1	1	1	1	1	1	1	2	1	3
SMYD1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	12	1	2	3	3	1	4	2	1	6	3	1	1	1	1	4	1	4	2	2	1	5	1	1	1	1	2	3	5	1	3	1	7	4	2	4	6	3	3	5	2	8	7	1	1	1	2	2	6	6	1	1	1	1
UPK2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	4	4	2	1	1	7	2	3	2	4	1	1	2	1	1	1	3	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	4	1	5	5	1	3	4	1	4	3	1	1	1	1	1	1	2	1	1	1	1
CAND1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	7	2	1	3	1	5	2	1	1	3	4	1	2	1	2	1	1	1	1	15	3	9	4	2	3	1	2	2	4	6	2	1	1	1	3	2	1	1	1	1	1	1	3	1	1	1	1
UBE2E1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	11	1	1	1	3	1	2	3	2	1	1	5	4	2	3	1	7	4	1	1	2	3	1	1	1	1	4	1	6	4	1	2	3	5	4	5	5	3	4	1	2	2	2	1	1	3	1	1	2	5	3	1	1	1
CNTRL	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	1	5	1	1	6	5	1	5	1	2	1	2	1	2	3	2	1	1	2	6	1	1	1	1	3	2	6	1	1	1	4	1	1	2	4	3	3	2	5	3	4	4	1	3	2	1	4	4	1	1	2	1
SCYL3	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	4	2	1	2	2	4	2	2	2	1	1	3	2	2	2	1	1	5	1	1	1	1	1	1	1	3	2	2	4	1	1	4	3	1	3	2	1	1	2	3	3	1	1	1	1	2	1	1	2	1	1	2	1
GPR25	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	1	1	3	1	1	2	1	1	3	2	3	3	1	1	3	7	1	1	1	1	2	1	1	1	1	4	1	1	2	2	3	3	3	1	1	3	3	3	7	1	1	4	1	1	1	2	1	1	1	1	1	1	4
GBP1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	1	1	1	2	2	2	2	4	2	3	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1
ARHGAP19	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	4	1	1	5	1	1	3	2	2	1	1	1	1	6	1	1	4	1	1	1	3	2	1	1	1	1	2	2	4	3	2	2	4	4	3	4	6	2	2	8	1	2	3	2	1	1	1	1	1	4	2	1	1	1
ABHD6	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	3	2	3	2	1	2	1	4	4	3	2	1	4	1	1	1	4	1	1	1	1	1	3	1	4	2	2	3	4	3	1	3	1	2	5	6	2	3	4	1	1	2	1	2	1	1	1	1	2	1
PTGDS	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	12	17	5	8	8	1	3	6	8	3	8	4	5	12	6	2	8	4	8	2	10	8	8	1	1	1	1	33	11	34	37	12	23	15	12	11	15	17	6	9	21	11	10	12	5	7	4	4	4	7	1	1	2	5	6
BRMS1L	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	4	2	1	5	3	1	4	1	1	1	2	2	2	1	3	2	4	2	2	3	3	3	1	1	1	1	3	1	1	3	3	1	4	2	2	5	3	1	1	4	1	4	3	1	1	1	1	1	1	2	1	1	1	1
PTPN1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	2	3	1	3	1	1	3	1	2	2	4	4	1	1	1	2	1	1	1	1	4	3	6	3	1	2	2	6	1	4	5	2	2	5	2	8	2	1	1	2	3	2	4	1	1	1	1	1
GREM2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	2	1	1	1	4	3	1	2	3	1	2	4	2	1	2	1	1	1	1	1	1	1	1	2	2	1
SLC35E4	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	5	1	2	4	2	1	2	2	1	1	1	2	2	1	2	1	3	1	1	1	1	1	1	11	3	5	6	2	6	3	1	1	1	1	4	4	6	6	1	4	1	2	1	3	1	2	2	1	2	2	1
NDUFB2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	6	3	3	7	3	1	6	4	2	4	3	3	4	1	1	4	5	3	5	4	5	3	1	1	1	1	20	1	13	5	5	2	11	7	3	9	4	4	6	4	1	6	5	1	3	1	1	1	3	2	1	1	3	2
ZNF443	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	8	1	1	1	1	4	3	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	5	2	4	2	5	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	3
ZNF516	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	4	4	1	3	1	1	3	2	1	2	2	1	4	2	1	3	1	2	1	1	2	3	1	1	1	1	6	1	7	1	1	1	5	2	1	1	5	2	3	2	2	5	1	1	1	1	1	1	2	3	1	1	1	1
